F1,F2,F3,F4,F5,X,Y,Z,Gesture
906.0,892.0,951.0,911.0,888.0,-0.27,9.67,2.14,I_New
907.0,892.0,951.0,911.0,888.0,-0.43,9.78,1.66,I_New
907.0,892.0,951.0,912.0,887.0,0.09,9.77,1.85,I_New
906.0,892.0,950.0,911.0,888.0,0.25,9.86,1.5,I_New
907.0,892.0,950.0,911.0,888.0,0.35,9.73,1.86,I_New
907.0,892.0,950.0,911.0,887.0,0.4,9.89,1.41,I_New
906.0,892.0,951.0,911.0,887.0,-0.2,9.76,1.5,I_New
907.0,892.0,950.0,912.0,888.0,0.68,9.86,1.43,I_New
907.0,892.0,951.0,912.0,888.0,0.59,9.74,1.8,I_New
907.0,893.0,950.0,911.0,888.0,0.59,9.72,1.87,I_New
906.0,893.0,951.0,911.0,887.0,0.72,9.76,1.84,I_New
906.0,893.0,950.0,912.0,887.0,0.66,9.71,1.9,I_New
907.0,892.0,951.0,911.0,888.0,0.5,9.76,2.02,I_New
